,report_year,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,city,state,lat,lng,unemploymentRate
1036,1992,291920.0,9864.0,49.0,303.0,6513.0,2999.0,12.0,3379.01,16.79,103.8,2231.09,1027.34,Tampa,FL,27.9945,-82.4447,7.491666666666668
1037,1992,423836.0,4327.0,42.0,386.0,2929.0,970.0,12.0,1020.91,9.91,91.07,691.07,228.86,Tucson,AZ,32.1541,-110.8787,7.491666666666668
1038,1992,375053.0,5008.0,33.0,368.0,3263.0,1344.0,12.0,1335.28,8.8,98.12,870.01,358.35,Tulsa,OK,36.1283,-95.9042,7.491666666666668
1039,1992,405116.0,1155.0,23.0,153.0,367.0,612.0,12.0,285.1,5.68,37.77,90.59,151.07,Virginia Beach,VA,36.7335,-76.0435,7.491666666666668
1040,1992,589000.0,16680.0,443.0,215.0,8566.0,7456.0,12.0,2831.92,75.21,36.5,1454.33,1265.87,Washington,DC,38.9047,-77.0163,7.491666666666668
1041,1992,309955.0,2754.0,29.0,255.0,1130.0,1340.0,12.0,888.52,9.36,82.27,364.57,432.32,Wichita,KS,37.6895,-97.3443,7.491666666666668
1042,1993,407286.0,6696.0,50.0,259.0,4835.0,1552.0,12.0,1644.05,12.28,63.59,1187.13,381.06,Albuquerque,NM,35.1054,-106.6465,6.908333333333332
1043,1993,281336.0,2259.0,7.0,146.0,1396.0,710.0,12.0,802.95,2.49,51.9,496.2,252.37,Arlington,TX,32.6998,-97.125,6.908333333333332
1044,1993,402877.0,16281.0,203.0,492.0,9541.0,6045.0,12.0,4041.18,50.39,122.12,2368.22,1500.46,Atlanta,GA,33.7628,-84.422,6.908333333333332
1045,1993,246610.0,4457.0,19.0,166.0,3532.0,740.0,12.0,1807.31,7.7,67.31,1432.22,300.07,Aurora,CO,39.7083,-104.7237,6.908333333333332
1046,1993,502018.0,3011.0,37.0,271.0,1148.0,1555.0,12.0,599.78,7.37,53.98,228.68,309.75,Austin,TX,30.3005,-97.7522,6.908333333333332
1047,1993,732968.0,21945.0,353.0,668.0,8548.0,12376.0,12.0,2993.99,48.16,91.14,1166.22,1688.48,Baltimore,MD,39.3051,-76.6144,6.908333333333332
1048,1993,553870.0,10843.0,98.0,480.0,6184.0,4081.0,12.0,1957.68,17.69,86.66,1116.51,736.82,Boston,MA,42.3188,-71.0852,6.908333333333332
1049,1993,324855.0,6041.0,76.0,295.0,2772.0,2898.0,12.0,1859.6,23.4,90.81,853.3,892.09,Buffalo,NY,42.9018,-78.8487,6.908333333333332
1050,1993,422862.0,9725.0,122.0,356.0,6020.0,3227.0,12.0,2299.8,28.85,84.19,1423.63,763.13,Charlotte,NC,35.2083,-80.8303,6.908333333333332
1051,1993,2788996.0,79183.0,862.0,3379.0,39753.0,35189.0,12.0,2839.12,30.91,121.15,1425.35,1261.71,Chicago,IL,41.8375,-87.6866,6.908333333333332
1052,1993,366591.0,5621.0,39.0,449.0,2806.0,2327.0,12.0,1533.32,10.64,122.48,765.43,634.77,Cincinnati,OH,39.1413,-84.506,6.908333333333332
1053,1993,505730.0,8310.0,167.0,834.0,3012.0,4297.0,12.0,1643.17,33.02,164.91,595.57,849.66,Cleveland,OH,41.4764,-81.6805,6.908333333333332
1054,1993,646933.0,7146.0,105.0,658.0,2496.0,3887.0,12.0,1104.6,16.23,101.71,385.82,600.84,Columbus,OH,39.9862,-82.9855,6.908333333333332
1055,1993,1042619.0,18176.0,317.0,1000.0,9439.0,7420.0,12.0,1743.3,30.4,95.91,905.32,711.67,Dallas,TX,32.7935,-96.7667,6.908333333333332
1056,1993,498402.0,5252.0,74.0,393.0,2922.0,1863.0,12.0,1053.77,14.85,78.85,586.27,373.79,Denver,CO,39.762,-104.8758,6.908333333333332
1057,1993,1020062.0,28358.0,579.0,1189.0,12999.0,13591.0,12.0,2780.03,56.76,116.56,1274.33,1332.37,Detroit,MI,42.3834,-83.1024,6.908333333333332
1058,1993,554515.0,6109.0,47.0,281.0,4220.0,1561.0,12.0,1101.68,8.48,50.67,761.03,281.51,El Paso,TX,31.8476,-106.43,6.908333333333332
1059,1993,463373.0,6979.0,133.0,507.0,3589.0,2750.0,12.0,1506.13,28.7,109.42,774.54,593.47,Fort Worth,TX,32.7817,-97.3474,6.908333333333332
1060,1993,379977.0,5511.0,87.0,216.0,2329.0,2879.0,12.0,1450.35,22.9,56.85,612.93,757.68,Fresno,CA,36.783,-119.7939,6.908333333333332
1061,1993,875455.0,2501.0,31.0,286.0,1099.0,1085.0,12.0,285.68,3.54,32.67,125.53,123.94,Honolulu,HI,21.3294,-157.846,6.908333333333332
1062,1993,1724327.0,25069.0,446.0,1109.0,12742.0,10772.0,12.0,1453.84,25.87,64.31,738.95,624.71,Houston,TX,29.786,-95.3885,6.908333333333332
1063,1993,377723.0,6292.0,68.0,517.0,3657.0,2050.0,12.0,1665.77,18.0,136.87,968.17,542.73,Indianapolis,IN,39.7771,-86.1458,6.908333333333332
1064,1993,672310.0,11417.0,125.0,699.0,6989.0,3604.0,12.0,1698.17,18.59,103.97,1039.55,536.06,Jacksonville,FL,30.3322,-81.6749,6.908333333333332
1065,1993,435428.0,10961.0,153.0,515.0,6402.0,3891.0,12.0,2517.29,35.14,118.27,1470.28,893.6,Kansas City,MO,39.1238,-94.5541,6.908333333333332
1066,1993,717441.0,7281.0,91.0,435.0,3183.0,3572.0,12.0,1014.86,12.68,60.63,443.66,497.88,Las Vegas,NV,36.2333,-115.2654,6.908333333333332
1067,1993,443259.0,7116.0,126.0,200.0,3073.0,3717.0,12.0,1605.38,28.43,45.12,693.27,838.56,Long Beach,CA,33.7977,-118.167,6.908333333333332
1068,1993,3525317.0,83701.0,1076.0,1773.0,42437.0,38415.0,12.0,2374.28,30.52,50.29,1203.78,1089.69,Los Angeles,CA,34.1141,-118.4068,6.908333333333332
1069,1993,618981.0,10113.0,198.0,725.0,3824.0,5366.0,12.0,1633.81,31.99,117.13,617.79,866.91,Memphis,TN,35.1087,-89.9663,6.908333333333332
1070,1993,304695.0,2335.0,6.0,111.0,1808.0,410.0,12.0,766.34,1.97,36.43,593.38,134.56,Mesa,AZ,33.4015,-111.7178,6.908333333333332
1071,1993,372519.0,14502.0,127.0,204.0,7089.0,7082.0,12.0,3892.96,34.09,54.76,1902.99,1901.11,Miami,FL,25.784,-80.2101,6.908333333333332
1072,1993,623114.0,6014.0,157.0,424.0,1411.0,4022.0,12.0,965.15,25.2,68.05,226.44,645.47,Milwaukee,WI,43.0642,-87.9675,6.908333333333332
1073,1993,366642.0,6481.0,58.0,518.0,2727.0,3178.0,12.0,1767.66,15.82,141.28,743.78,866.79,Minneapolis,MN,44.9635,-93.2678,6.908333333333332
1074,1993,513648.0,9164.0,87.0,577.0,5791.0,2709.0,12.0,1784.1,16.94,112.33,1127.43,527.4,Nashville,TN,36.1715,-86.7842,6.908333333333332
1075,1993,491619.0,10024.0,395.0,298.0,4152.0,5179.0,12.0,2038.98,80.35,60.62,844.56,1053.46,New Orleans,LA,30.0687,-89.9288,6.908333333333332
1076,1993,269892.0,10222.0,96.0,257.0,3977.0,5892.0,12.0,3787.44,35.57,95.22,1473.55,2183.1,Newark,NJ,40.7245,-74.1725,6.908333333333332
1077,1993,377037.0,9809.0,154.0,353.0,4743.0,4559.0,12.0,2601.6,40.84,93.62,1257.97,1209.17,Oakland,CA,37.7904,-122.2166,6.908333333333332
1078,1993,457448.0,6480.0,80.0,515.0,4161.0,1724.0,12.0,1416.55,17.49,112.58,909.61,376.87,Oklahoma City,OK,35.4676,-97.5136,6.908333333333332
1079,1993,341499.0,3899.0,32.0,209.0,2906.0,752.0,12.0,1141.73,9.37,61.2,850.95,220.21,Omaha,NE,41.2627,-96.0529,6.908333333333332
1080,1993,176748.0,4140.0,15.0,209.0,2809.0,1107.0,12.0,2342.32,8.49,118.25,1589.27,626.32,Orlando,FL,28.4773,-81.337,6.908333333333332
1081,1993,1559534.0,19576.0,439.0,785.0,6821.0,11531.0,12.0,1255.25,28.15,50.34,437.37,739.39,Philadelphia,PA,40.0077,-75.1339,6.908333333333332
1082,1993,1039369.0,11911.0,158.0,444.0,7872.0,3437.0,12.0,1145.98,15.2,42.72,757.38,330.68,Phoenix,AZ,33.5722,-112.0892,6.908333333333332
1083,1993,368473.0,4479.0,80.0,226.0,1389.0,2784.0,12.0,1215.56,21.71,61.33,376.96,755.55,Pittsburgh,PA,40.4397,-79.9763,6.908333333333332
1084,1993,454889.0,8445.0,58.0,479.0,5603.0,2305.0,12.0,1856.5,12.75,105.3,1231.73,506.72,Portland,OR,45.5371,-122.65,6.908333333333332
1085,1993,224057.0,2030.0,27.0,94.0,1114.0,795.0,12.0,906.02,12.05,41.95,497.19,354.82,Raleigh,NC,35.8324,-78.6429,6.908333333333332
1086,1993,386732.0,4850.0,85.0,167.0,2288.0,2310.0,12.0,1254.1,21.98,43.18,591.62,597.31,Sacramento,CA,38.5677,-121.4685,6.908333333333332
1087,1993,170380.0,1402.0,19.0,204.0,681.0,498.0,12.0,822.87,11.15,119.73,399.69,292.29,Salt Lake City,UT,40.7776,-111.9311,6.908333333333332
1088,1993,985456.0,6725.0,220.0,553.0,2973.0,2979.0,12.0,682.43,22.32,56.12,301.69,302.3,San Antonio,TX,29.4632,-98.5238,6.908333333333332
1089,1993,1160603.0,13463.0,133.0,396.0,8283.0,4651.0,12.0,1160.0,11.46,34.12,713.68,400.74,San Diego,CA,32.8313,-117.1222,6.908333333333332
1090,1993,736377.0,13365.0,129.0,361.0,4421.0,8454.0,12.0,1814.97,17.52,49.02,600.37,1148.05,San Francisco,CA,37.7558,-122.4449,6.908333333333332
1091,1993,809528.0,5317.0,41.0,391.0,3699.0,1186.0,12.0,656.8,5.06,48.3,456.93,146.51,San Jose,CA,37.3012,-121.848,6.908333333333332
1092,1993,531274.0,7437.0,67.0,356.0,4344.0,2670.0,12.0,1399.84,12.61,67.01,817.66,502.57,Seattle,WA,47.6211,-122.3244,6.908333333333332
1093,1993,387053.0,14998.0,267.0,319.0,8189.0,6223.0,12.0,3874.92,68.98,82.42,2115.73,1607.79,St. Louis,MO,38.6359,-90.2451,6.908333333333332
1094,1993,288877.0,9379.0,43.0,247.0,6124.0,2965.0,12.0,3246.71,14.89,85.5,2119.93,1026.39,Tampa,FL,27.9945,-82.4447,6.908333333333332
1095,1993,426344.0,4363.0,44.0,314.0,3111.0,894.0,12.0,1023.35,10.32,73.65,729.69,209.69,Tucson,AZ,32.1541,-110.8787,6.908333333333332
1096,1993,378350.0,4921.0,54.0,339.0,3385.0,1143.0,12.0,1300.65,14.27,89.6,894.67,302.1,Tulsa,OK,36.1283,-95.9042,6.908333333333332
1097,1993,423387.0,1248.0,22.0,181.0,414.0,631.0,12.0,294.77,5.2,42.75,97.78,149.04,Virginia Beach,VA,36.7335,-76.0435,6.908333333333332
1098,1993,578000.0,16888.0,454.0,324.0,9003.0,7107.0,12.0,2921.8,78.55,56.06,1557.61,1229.58,Washington,DC,38.9047,-77.0163,6.908333333333332
1099,1993,313597.0,2743.0,48.0,265.0,1103.0,1327.0,12.0,874.69,15.31,84.5,351.73,423.15,Wichita,KS,37.6895,-97.3443,6.908333333333332
1100,1994,416917.0,6707.0,45.0,288.0,4940.0,1434.0,12.0,1608.71,10.79,69.08,1184.89,343.95,Albuquerque,NM,35.1054,-106.6465,6.099999999999999
1101,1994,286748.0,2443.0,18.0,144.0,1627.0,654.0,12.0,851.97,6.28,50.22,567.4,228.07,Arlington,TX,32.6998,-97.125,6.099999999999999
1102,1994,411204.0,14684.0,191.0,422.0,8728.0,5343.0,12.0,3570.98,46.45,102.63,2122.55,1299.36,Atlanta,GA,33.7628,-84.422,6.099999999999999
1103,1994,252833.0,3661.0,15.0,147.0,2876.0,623.0,12.0,1447.99,5.93,58.14,1137.51,246.41,Aurora,CO,39.7083,-104.7237,6.099999999999999
1104,1994,511676.0,3249.0,37.0,249.0,1421.0,1542.0,12.0,634.97,7.23,48.66,277.71,301.36,Austin,TX,30.3005,-97.7522,6.099999999999999
1105,1994,739180.0,20951.0,321.0,637.0,8718.0,11275.0,12.0,2834.36,43.43,86.18,1179.42,1525.34,Baltimore,MD,39.3051,-76.6144,6.099999999999999
1106,1994,556724.0,10664.0,85.0,453.0,5881.0,4245.0,12.0,1915.49,15.27,81.37,1056.36,762.5,Boston,MA,42.3188,-71.0852,6.099999999999999
1107,1994,324354.0,6890.0,90.0,280.0,3251.0,3269.0,12.0,2124.22,27.75,86.33,1002.3,1007.85,Buffalo,NY,42.9018,-78.8487,6.099999999999999
1108,1994,527121.0,9102.0,87.0,350.0,5952.0,2713.0,12.0,1726.74,16.5,66.4,1129.15,514.68,Charlotte,NC,35.2083,-80.8303,6.099999999999999
1109,1994,2802494.0,78291.0,938.0,3048.0,40380.0,33925.0,12.0,2793.62,33.47,108.76,1440.86,1210.53,Chicago,IL,41.8375,-87.6866,6.099999999999999
1110,1994,366953.0,4855.0,38.0,382.0,2304.0,2131.0,12.0,1323.06,10.36,104.1,627.87,580.73,Cincinnati,OH,39.1413,-84.506,6.099999999999999
1111,1994,506230.0,7744.0,132.0,749.0,2939.0,3924.0,12.0,1529.74,26.08,147.96,580.57,775.14,Cleveland,OH,41.4764,-81.6805,6.099999999999999
1112,1994,647860.0,6761.0,100.0,679.0,2383.0,3599.0,12.0,1043.59,15.44,104.81,367.83,555.52,Columbus,OH,39.9862,-82.9855,6.099999999999999
1113,1994,1062677.0,16886.0,295.0,957.0,8557.0,7077.0,12.0,1589.01,27.76,90.06,805.23,665.96,Dallas,TX,32.7935,-96.7667,6.099999999999999
1114,1994,511085.0,4706.0,81.0,366.0,2545.0,1714.0,12.0,920.79,15.85,71.61,497.96,335.36,Denver,CO,39.762,-104.8758,6.099999999999999
1115,1994,1022283.0,27471.0,541.0,1116.0,13042.0,12772.0,12.0,2687.22,52.92,109.17,1275.77,1249.36,Detroit,MI,42.3834,-83.1024,6.099999999999999
1116,1994,565183.0,5369.0,44.0,233.0,4006.0,1086.0,12.0,949.96,7.79,41.23,708.8,192.15,El Paso,TX,31.8476,-106.43,6.099999999999999
1117,1994,472288.0,6035.0,132.0,413.0,3111.0,2379.0,12.0,1277.82,27.95,87.45,658.71,503.72,Fort Worth,TX,32.7817,-97.3474,6.099999999999999
1118,1994,382655.0,6199.0,84.0,192.0,3113.0,2810.0,12.0,1620.0,21.95,50.18,813.53,734.34,Fresno,CA,36.783,-119.7939,6.099999999999999
1119,1994,880687.0,2528.0,35.0,266.0,1169.0,1058.0,12.0,287.05,3.97,30.2,132.74,120.13,Honolulu,HI,21.3294,-157.846,6.099999999999999
1120,1994,1758016.0,22986.0,375.0,931.0,11699.0,9981.0,12.0,1307.5,21.33,52.96,665.47,567.74,Houston,TX,29.786,-95.3885,6.099999999999999
1121,1994,380302.0,6467.0,108.0,483.0,3422.0,2454.0,12.0,1700.49,28.4,127.0,899.81,645.28,Indianapolis,IN,39.7771,-86.1458,6.099999999999999
1122,1994,685776.0,10423.0,106.0,648.0,6242.0,3427.0,12.0,1519.88,15.46,94.49,910.21,499.73,Jacksonville,FL,30.3322,-81.6749,6.099999999999999
1123,1994,439089.0,10693.0,142.0,490.0,6334.0,3727.0,12.0,2435.27,32.34,111.59,1442.53,848.8,Kansas City,MO,39.1238,-94.5541,6.099999999999999
1124,1994,752577.0,9418.0,105.0,574.0,4934.0,3805.0,12.0,1251.43,13.95,76.27,655.61,505.6,Las Vegas,NV,36.2333,-115.2654,6.099999999999999
1125,1994,446383.0,6324.0,80.0,167.0,2652.0,3425.0,12.0,1416.72,17.92,37.41,594.11,767.28,Long Beach,CA,33.7977,-118.167,6.099999999999999
1126,1994,3550381.0,73102.0,845.0,1554.0,39886.0,30817.0,12.0,2058.99,23.8,43.77,1123.43,867.99,Los Angeles,CA,34.1141,-118.4068,6.099999999999999
1127,1994,628375.0,9855.0,159.0,695.0,4013.0,4988.0,12.0,1568.33,25.3,110.6,638.63,793.79,Memphis,TN,35.1087,-89.9663,6.099999999999999
1128,1994,315456.0,2364.0,17.0,120.0,1820.0,407.0,12.0,749.39,5.39,38.04,576.94,129.02,Mesa,AZ,33.4015,-111.7178,6.099999999999999
1129,1994,379980.0,12971.0,116.0,221.0,6793.0,5841.0,12.0,3413.6,30.53,58.16,1787.73,1537.19,Miami,FL,25.784,-80.2101,6.099999999999999
1130,1994,628737.0,6562.0,139.0,429.0,1977.0,4017.0,12.0,1043.68,22.11,68.23,314.44,638.9,Milwaukee,WI,43.0642,-87.9675,6.099999999999999
1131,1994,370834.0,7074.0,62.0,578.0,2990.0,3444.0,12.0,1907.59,16.72,155.86,806.29,928.72,Minneapolis,MN,44.9635,-93.2678,6.099999999999999
1132,1994,521301.0,9375.0,73.0,508.0,6142.0,2652.0,12.0,1798.39,14.0,97.45,1178.21,508.73,Nashville,TN,36.1715,-86.7842,6.099999999999999
1133,1994,493990.0,9321.0,424.0,436.0,3639.0,4822.0,12.0,1886.88,85.83,88.26,736.65,976.13,New Orleans,LA,30.0687,-89.9288,6.099999999999999
1134,1994,271025.0,10409.0,96.0,207.0,4331.0,5775.0,12.0,3840.61,35.42,76.38,1598.01,2130.8,Newark,NJ,40.7245,-74.1725,6.099999999999999
1135,1994,379695.0,8330.0,140.0,323.0,3990.0,3877.0,12.0,2193.87,36.87,85.07,1050.84,1021.08,Oakland,CA,37.7904,-122.2166,6.099999999999999
1136,1994,461271.0,6471.0,65.0,546.0,4112.0,1748.0,12.0,1402.86,14.09,118.37,891.45,378.95,Oklahoma City,OK,35.4676,-97.5136,6.099999999999999
1137,1994,344975.0,3930.0,33.0,217.0,2762.0,918.0,12.0,1139.21,9.57,62.9,800.64,266.11,Omaha,NE,41.2627,-96.0529,6.099999999999999
1138,1994,180288.0,4109.0,17.0,144.0,2853.0,1095.0,12.0,2279.13,9.43,79.87,1582.47,607.36,Orlando,FL,28.4773,-81.337,6.099999999999999
1139,1994,1560576.0,20638.0,404.0,721.0,6807.0,12706.0,12.0,1322.46,25.89,46.2,436.19,814.19,Philadelphia,PA,40.0077,-75.1339,6.099999999999999
1140,1994,1076108.0,11627.0,231.0,438.0,7507.0,3451.0,12.0,1080.47,21.47,40.7,697.61,320.69,Phoenix,AZ,33.5722,-112.0892,6.099999999999999
1141,1994,368594.0,4105.0,64.0,261.0,1311.0,2469.0,12.0,1113.69,17.36,70.81,355.68,669.84,Pittsburgh,PA,40.4397,-79.9763,6.099999999999999
1142,1994,463072.0,8808.0,50.0,400.0,6014.0,2344.0,12.0,1902.08,10.8,86.38,1298.72,506.18,Portland,OR,45.5371,-122.65,6.099999999999999
1143,1994,228090.0,2170.0,30.0,89.0,1226.0,825.0,12.0,951.38,13.15,39.02,537.51,361.7,Raleigh,NC,35.8324,-78.6429,6.099999999999999
1144,1994,389458.0,4698.0,62.0,174.0,2170.0,2292.0,12.0,1206.29,15.92,44.68,557.18,588.51,Sacramento,CA,38.5677,-121.4685,6.099999999999999
1145,1994,174827.0,1320.0,20.0,158.0,640.0,502.0,12.0,755.03,11.44,90.38,366.08,287.14,Salt Lake City,UT,40.7776,-111.9311,6.099999999999999
1146,1994,999900.0,6471.0,194.0,565.0,2931.0,2781.0,12.0,647.16,19.4,56.51,293.13,278.13,San Antonio,TX,29.4632,-98.5238,6.099999999999999
1147,1994,1168785.0,12599.0,113.0,403.0,8238.0,3845.0,12.0,1077.96,9.67,34.48,704.83,328.97,San Diego,CA,32.8313,-117.1222,6.099999999999999
1148,1994,741568.0,10837.0,91.0,292.0,3830.0,6624.0,12.0,1461.36,12.27,39.38,516.47,893.24,San Francisco,CA,37.7558,-122.4449,6.099999999999999
1149,1994,815235.0,5915.0,33.0,375.0,4398.0,1109.0,12.0,725.56,4.05,46.0,539.48,136.03,San Jose,CA,37.3012,-121.848,6.099999999999999
1150,1994,540268.0,6538.0,69.0,318.0,3615.0,2536.0,12.0,1210.14,12.77,58.86,669.11,469.4,Seattle,WA,47.6211,-122.3244,6.099999999999999
1151,1994,390437.0,14644.0,248.0,304.0,8067.0,6025.0,12.0,3750.67,63.52,77.86,2066.15,1543.14,St. Louis,MO,38.6359,-90.2451,6.099999999999999
1152,1994,294663.0,10262.0,62.0,298.0,6524.0,3378.0,12.0,3482.62,21.04,101.13,2214.05,1146.39,Tampa,FL,27.9945,-82.4447,6.099999999999999
1153,1994,441402.0,4882.0,37.0,289.0,3544.0,1012.0,12.0,1106.02,8.38,65.47,802.9,229.27,Tucson,AZ,32.1541,-110.8787,6.099999999999999
1154,1994,381640.0,4639.0,42.0,296.0,3230.0,1071.0,12.0,1215.54,11.01,77.56,846.35,280.63,Tulsa,OK,36.1283,-95.9042,6.099999999999999
1155,1994,427471.0,1158.0,33.0,145.0,371.0,609.0,12.0,270.9,7.72,33.92,86.79,142.47,Virginia Beach,VA,36.7335,-76.0435,6.099999999999999
1156,1994,570000.0,15177.0,399.0,249.0,8218.0,6311.0,12.0,2662.63,70.0,43.68,1441.75,1107.19,Washington,DC,38.9047,-77.0163,6.099999999999999
1157,1994,316629.0,2350.0,42.0,224.0,1024.0,1060.0,12.0,742.19,13.26,70.75,323.41,334.78,Wichita,KS,37.6895,-97.3443,6.099999999999999
1158,1995,419714.0,4735.0,53.0,296.0,2763.0,1623.0,12.0,1128.15,12.63,70.52,658.31,386.69,Albuquerque,NM,35.1054,-106.6465,5.591666666666667
1159,1995,292324.0,2576.0,9.0,154.0,1892.0,521.0,12.0,881.21,3.08,52.68,647.23,178.23,Arlington,TX,32.6998,-97.125,5.591666666666667
1160,1995,404337.0,14744.0,184.0,441.0,8859.0,5260.0,12.0,3646.46,45.51,109.07,2190.99,1300.9,Atlanta,GA,33.7628,-84.422,5.591666666666667
1161,1995,256957.0,1958.0,18.0,138.0,1253.0,549.0,12.0,762.0,7.01,53.71,487.63,213.65,Aurora,CO,39.7083,-104.7237,5.591666666666667
1162,1995,523691.0,4050.0,46.0,308.0,2360.0,1336.0,12.0,773.36,8.78,58.81,450.65,255.11,Austin,TX,30.3005,-97.7522,5.591666666666667
1163,1995,712209.0,21492.0,322.0,683.0,9134.0,11353.0,12.0,3017.65,45.21,95.9,1282.49,1594.05,Baltimore,MD,39.3051,-76.6144,5.591666666666667
1164,1995,550715.0,9569.0,96.0,379.0,5497.0,3597.0,12.0,1737.56,17.43,68.82,998.16,653.15,Boston,MA,42.3188,-71.0852,5.591666666666667
1165,1995,312395.0,6333.0,62.0,261.0,3174.0,2836.0,12.0,2027.24,19.85,83.55,1016.02,907.83,Buffalo,NY,42.9018,-78.8487,5.591666666666667
1166,1995,544146.0,9228.0,89.0,366.0,5824.0,2949.0,12.0,1695.87,16.36,67.26,1070.3,541.95,Charlotte,NC,35.2083,-80.8303,5.591666666666667
1167,1995,2749811.0,73011.0,824.0,2896.0,39205.0,30086.0,12.0,2655.13,29.97,105.32,1425.73,1094.11,Chicago,IL,41.8375,-87.6866,5.591666666666667
1168,1995,359749.0,4640.0,50.0,408.0,2027.0,2155.0,12.0,1289.79,13.9,113.41,563.45,599.03,Cincinnati,OH,39.1413,-84.506,5.591666666666667
1169,1995,495074.0,8150.0,129.0,689.0,3108.0,4224.0,12.0,1646.22,26.06,139.17,627.78,853.21,Cleveland,OH,41.4764,-81.6805,5.591666666666667
1170,1995,638729.0,6624.0,77.0,636.0,2582.0,3329.0,12.0,1037.06,12.06,99.57,404.24,521.19,Columbus,OH,39.9862,-82.9855,5.591666666666667
1171,1995,1042088.0,15969.0,276.0,852.0,8942.0,5899.0,12.0,1532.4,26.49,81.76,858.08,566.08,Dallas,TX,32.7935,-96.7667,5.591666666666667
1172,1995,505843.0,4357.0,81.0,320.0,2543.0,1413.0,12.0,861.33,16.01,63.26,502.73,279.34,Denver,CO,39.762,-104.8758,5.591666666666667
1173,1995,997297.0,24011.0,475.0,1104.0,12356.0,10076.0,12.0,2407.61,47.63,110.7,1238.95,1010.33,Detroit,MI,42.3834,-83.1024,5.591666666666667
1174,1995,590215.0,4948.0,37.0,242.0,3593.0,1076.0,12.0,838.34,6.27,41.0,608.76,182.31,El Paso,TX,31.8476,-106.43,5.591666666666667
1175,1995,460321.0,5344.0,108.0,332.0,2939.0,1965.0,12.0,1160.93,23.46,72.12,638.47,426.88,Fort Worth,TX,32.7817,-97.3474,5.591666666666667
1176,1995,388495.0,5659.0,71.0,212.0,3210.0,2166.0,12.0,1456.65,18.28,54.57,826.27,557.54,Fresno,CA,36.783,-119.7939,5.591666666666667
1177,1995,880266.0,2882.0,38.0,217.0,1256.0,1371.0,12.0,327.4,4.32,24.65,142.68,155.75,Honolulu,HI,21.3294,-157.846,5.591666666666667
1178,1995,1734335.0,22260.0,316.0,837.0,11885.0,9222.0,12.0,1283.49,18.22,48.26,685.28,531.73,Houston,TX,29.786,-95.3885,5.591666666666667
1179,1995,373973.0,5707.0,82.0,381.0,3158.0,2086.0,10.0,1526.05,21.93,101.88,844.45,557.79,Indianapolis,IN,39.7771,-86.1458,5.591666666666667
1180,1995,679148.0,9596.0,86.0,625.0,5965.0,2920.0,12.0,1412.95,12.66,92.03,878.31,429.95,Jacksonville,FL,30.3322,-81.6749,5.591666666666667
1181,1995,445549.0,9734.0,107.0,470.0,5811.0,3346.0,12.0,2184.72,24.02,105.49,1304.23,750.98,Kansas City,MO,39.1238,-94.5541,5.591666666666667
1182,1995,793432.0,9523.0,118.0,571.0,5122.0,3712.0,12.0,1200.23,14.87,71.97,645.55,467.84,Las Vegas,NV,36.2333,-115.2654,5.591666666666667
1183,1995,436034.0,5649.0,80.0,171.0,2624.0,2774.0,12.0,1295.54,18.35,39.22,601.79,636.19,Long Beach,CA,33.7977,-118.167,5.591666666666667
1184,1995,3466211.0,70518.0,849.0,1590.0,38945.0,29134.0,12.0,2034.44,24.49,45.87,1123.56,840.51,Los Angeles,CA,34.1141,-118.4068,5.591666666666667
1185,1995,623902.0,11039.0,181.0,785.0,4294.0,5779.0,12.0,1769.35,29.01,125.82,688.25,926.27,Memphis,TN,35.1087,-89.9663,5.591666666666667
1186,1995,324654.0,2638.0,17.0,128.0,1986.0,507.0,12.0,812.56,5.24,39.43,611.73,156.17,Mesa,AZ,33.4015,-111.7178,5.591666666666667
1187,1995,378720.0,12927.0,110.0,198.0,6943.0,5676.0,12.0,3413.34,29.05,52.28,1833.28,1498.73,Miami,FL,25.784,-80.2101,5.591666666666667
1188,1995,622467.0,6737.0,138.0,370.0,2579.0,3650.0,12.0,1082.31,22.17,59.44,414.32,586.38,Milwaukee,WI,43.0642,-87.9675,5.591666666666667
1189,1995,357709.0,7076.0,96.0,578.0,2852.0,3550.0,12.0,1978.14,26.84,161.58,797.3,992.43,Minneapolis,MN,44.9635,-93.2678,5.591666666666667
1190,1995,523681.0,9376.0,105.0,487.0,6109.0,2675.0,12.0,1790.4,20.05,93.0,1166.55,510.81,Nashville,TN,36.1715,-86.7842,5.591666666666667
1191,1995,487179.0,10876.0,363.0,487.0,4677.0,5349.0,12.0,2232.44,74.51,99.96,960.02,1097.95,New Orleans,LA,30.0687,-89.9288,5.591666666666667
1192,1995,260232.0,10371.0,102.0,216.0,4573.0,5480.0,12.0,3985.29,39.2,83.0,1757.28,2105.81,Newark,NJ,40.7245,-74.1725,5.591666666666667
1193,1995,368771.0,8323.0,138.0,325.0,3980.0,3880.0,0.0,2256.96,37.42,88.13,1079.26,1052.14,Oakland,CA,37.7904,-122.2166,5.591666666666667
1194,1995,466232.0,6027.0,227.0,473.0,3724.0,1603.0,12.0,1292.7,48.69,101.45,798.74,343.82,Oklahoma City,OK,35.4676,-97.5136,5.591666666666667
1195,1995,348089.0,3585.0,27.0,80.0,2670.0,808.0,12.0,1029.91,7.76,22.98,767.05,232.12,Omaha,NE,41.2627,-96.0529,5.591666666666667
